epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
15,0.5076829791069031,0.5045180320739746,0.6933718919754028,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6866644620895386,0.7666666507720947,0.7666666507720947
16,0.5076829791069031,0.49835848808288574,0.6933673024177551,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6861966252326965,0.7666666507720947,0.7666666507720947
17,0.5076829791069031,0.5024930238723755,0.6932194828987122,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6882099509239197,0.7666666507720947,0.7666666507720947
18,0.5076829791069031,0.5029095411300659,0.6931955814361572,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.687535285949707,0.7666666507720947,0.7666666507720947
19,0.5076829791069031,0.5053720474243164,0.69315105676651,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6893690824508667,0.7666666507720947,0.7666666507720947
20,0.5028305649757385,0.5056371092796326,0.6931385397911072,0.5028305649757385,0.5028305649757385,0.7666666507720947,0.7666666507720947,0.6847648024559021,0.7666666507720947,0.7666666507720947
21,0.5076829791069031,0.49859845638275146,0.6931607723236084,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6839050650596619,0.7666666507720947,0.7666666507720947
22,0.5076829791069031,0.5036153197288513,0.6931596398353577,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.685293436050415,0.7666666507720947,0.7666666507720947
23,0.5076829791069031,0.4983986020088196,0.6931939125061035,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6849738955497742,0.7666666507720947,0.7666666507720947
24,0.5076829791069031,0.5072430372238159,0.6930682063102722,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6903574466705322,0.7666666507720947,0.7666666507720947
25,0.5044480562210083,0.5062570571899414,0.6931275725364685,0.5044480562210083,0.5044480562210083,0.7666666507720947,0.7666666507720947,0.6866601705551147,0.7666666507720947,0.7666666507720947
26,0.5076829791069031,0.5025579929351807,0.6931029558181763,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6856166124343872,0.7666666507720947,0.7666666507720947
27,0.5076829791069031,0.50426185131073,0.6931198239326477,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6845591068267822,0.7666666507720947,0.7666666507720947
28,0.5076829791069031,0.5038590431213379,0.693162202835083,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6844043135643005,0.7666666507720947,0.7666666507720947
29,0.5076829791069031,0.5062710642814636,0.6930912733078003,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.685038685798645,0.7666666507720947,0.7666666507720947
30,0.5076829791069031,0.5057995319366455,0.6930856704711914,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6865147948265076,0.7666666507720947,0.7666666507720947
31,0.5076829791069031,0.505121648311615,0.6931377649307251,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6869074702262878,0.7666666507720947,0.7666666507720947
32,0.5076829791069031,0.5030570030212402,0.6931211352348328,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6855993270874023,0.7666666507720947,0.7666666507720947
33,0.5076829791069031,0.5067747831344604,0.6931159496307373,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6857954859733582,0.7666666507720947,0.7666666507720947
34,0.5076829791069031,0.5072991847991943,0.6931310892105103,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6880106329917908,0.7666666507720947,0.7666666507720947
35,0.5076829791069031,0.5042221546173096,0.6930922269821167,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6849837899208069,0.7666666507720947,0.7666666507720947
36,0.5076829791069031,0.5073506832122803,0.6930721998214722,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6883382797241211,0.7666666507720947,0.7666666507720947
37,0.5076829791069031,0.5018001198768616,0.6931660175323486,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6879945993423462,0.7666666507720947,0.7666666507720947
38,0.5076829791069031,0.505047082901001,0.6931894421577454,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.684339165687561,0.7666666507720947,0.7666666507720947
39,0.5076829791069031,0.5050290822982788,0.6931465268135071,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6865379214286804,0.7666666507720947,0.7666666507720947
40,0.5076829791069031,0.5029568076133728,0.6931430101394653,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6843326091766357,0.7666666507720947,0.7666666507720947
41,0.5076829791069031,0.5004432797431946,0.6931840181350708,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6854937076568604,0.7666666507720947,0.7666666507720947
42,0.5076829791069031,0.5000985860824585,0.6931309103965759,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6853989958763123,0.7666666507720947,0.7666666507720947
43,0.5076829791069031,0.5060262084007263,0.6931121349334717,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6866792440414429,0.7666666507720947,0.7666666507720947
44,0.5076829791069031,0.5050686001777649,0.6931685209274292,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6873432993888855,0.7666666507720947,0.7666666507720947
45,0.5076829791069031,0.5020673274993896,0.6931483149528503,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6851471662521362,0.7666666507720947,0.7666666507720947
46,0.502021849155426,0.5010217428207397,0.6931926012039185,0.502021849155426,0.502021849155426,0.7666666507720947,0.7666666507720947,0.6848435997962952,0.7666666507720947,0.7666666507720947
47,0.5076829791069031,0.5034546852111816,0.6931195855140686,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6845566034317017,0.7666666507720947,0.7666666507720947
48,0.5076829791069031,0.5037574768066406,0.6931686401367188,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6832503080368042,0.7666666507720947,0.7666666507720947
49,0.5076829791069031,0.5017129182815552,0.6931589245796204,0.5076829791069031,0.5076829791069031,0.7666666507720947,0.7666666507720947,0.6843794584274292,0.7666666507720947,0.7666666507720947
